price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime,changes
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"118,90",Super Sparpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"128,90",Sparpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"118,90",Super Sparpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"128,90",Sparpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 26min,08:05,14:31,2
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 26min,08:05,14:31,2
"219,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 26min,08:05,14:31,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"118,90",Super Sparpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"128,90",Sparpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 26min,08:05,14:31,2
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 26min,08:05,14:31,2
"219,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 26min,08:05,14:31,2
"118,90",Super Sparpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"128,90",Sparpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 26min,08:05,14:31,2
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 26min,08:05,14:31,2
"219,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 26min,08:05,14:31,2
"134,90",Super Sparpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,08:30,15:08,3
"144,90",Sparpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,08:30,15:08,3
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,08:30,15:08,3
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,08:30,15:08,3
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 38min,08:30,16:08,2
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 38min,08:30,16:08,2
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 38min,08:30,16:08,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 26min,08:05,14:31,2
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 26min,08:05,14:31,2
"219,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 26min,08:05,14:31,2
"134,90",Super Sparpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,08:30,15:08,3
"144,90",Sparpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,08:30,15:08,3
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,08:30,15:08,3
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,08:30,15:08,3
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 38min,08:30,16:08,2
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 38min,08:30,16:08,2
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 38min,08:30,16:08,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,09:28,16:40,1
"247,90",Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,09:28,16:40,1
"276,70",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,09:28,16:40,1
"309,90",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,09:28,16:40,1
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,10:04,16:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,10:04,16:40,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,10:04,16:40,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,09:28,16:40,1
"247,90",Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,09:28,16:40,1
"276,70",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,09:28,16:40,1
"309,90",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,09:28,16:40,1
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,10:04,16:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,10:04,16:40,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,10:04,16:40,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,10:04,16:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,10:04,16:40,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,10:04,16:40,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,10:04,16:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,10:04,16:40,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,10:04,16:40,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"276,70",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,12:05,18:08,2
"309,90",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,12:05,18:08,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,11:28,18:40,1
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"276,70",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,12:05,18:08,2
"309,90",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,12:05,18:08,2
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"233,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,11:37,17:40,2
"276,70",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,12:05,18:08,2
"309,90",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,12:05,18:08,2
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,12:30,19:40,3
"237,90",Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,12:30,19:40,3
"272,50",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,12:30,19:40,3
"305,20",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,12:30,19:40,3
"276,70",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,12:05,18:08,2
"309,90",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,12:05,18:08,2
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,12:30,19:40,3
"237,90",Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,12:30,19:40,3
"272,50",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,12:30,19:40,3
"305,20",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,12:30,19:40,3
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,13:28,20:40,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,13:28,20:40,1
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,13:28,20:40,1
"272,50",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,14:04,20:40,2
"305,20",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,14:04,20:40,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,13:28,20:40,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,13:28,20:40,1
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,13:28,20:40,1
"272,50",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,14:04,20:40,2
"305,20",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,14:04,20:40,2
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"237,90",Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"276,70",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"309,90",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,14:30,21:08,3
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,14:30,21:08,3
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,14:30,21:08,3
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,13:28,20:40,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,13:28,20:40,1
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,13:28,20:40,1
"272,50",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,14:04,20:40,2
"305,20",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,14:04,20:40,2
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"237,90",Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"276,70",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"309,90",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,14:30,21:08,3
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,14:30,21:08,3
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,14:30,21:08,3
"272,50",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,14:04,20:40,2
"305,20",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,14:04,20:40,2
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"237,90",Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"276,70",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"309,90",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,14:30,21:08,3
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,14:30,21:08,3
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,14:30,21:08,3
"272,50",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,14:04,20:40,2
"305,20",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,14:04,20:40,2
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"237,90",Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"276,70",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"309,90",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 10min,14:09,22:19,2
"161,40",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,14:30,21:08,3
"185,30",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,14:30,21:08,3
"223,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 38min,14:30,21:08,3
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 13min,15:28,22:41,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 13min,15:28,22:41,1
"215,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 13min,15:28,22:41,1
"215,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 04min,15:37,22:41,2
"229,90",Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 04min,15:37,22:41,2
"272,50",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 04min,15:37,22:41,2
"305,20",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 04min,15:37,22:41,2
"276,70",Flexpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,16:05,22:41,2
"309,90",Flexpreis Plus 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,16:05,22:41,2
"163,70",Flexpreis,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 13min,15:28,22:41,1
"187,80",Flexpreis Plus,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 13min,15:28,22:41,1
"215,90",Super Sparpreis 1.Kl,E,0,"So.,06.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 13min,15:28,22:41,1
